"link","date","content"
"http://vk.com/wall-36051360_186","2013-04-08","Работающий разработчик? Аццкий хардкорный программер? Админ? Прошаренный студент ... показать полный тексторигинал сохранённая копияпоказать полный текст8 апреля 2013, 17:40На стачкуvk.com/nastachku"
"http://twitter.com/dmitriystepanov/statuses/321255305633746944","2013-04-08","А кто-нибудь собирается на афтерпати после #nastachku ?А кто-нибудь собирается на афтерпати после #nastachku ?оригинал сохранённая копия8 апреля 2013, 17:36dmitriystepanovв избранноеретвитответить"
"http://twitter.com/allintop/statuses/321231589126311936","2013-04-08","@AlexTachalova @nastachku посмотрим@AlexTachalova @nastachku посмотриморигинал сохранённая копия8 апреля 2013, 16:02allintopв избранноеретвитответить"
"http://twitter.com/AlexTachalova/statuses/321231063395467265","2013-04-08","@allintop @nastachku Ничего в Ульяновске обещают,что будет посолнечнее)@allintop @nastachku Ничего в Ульяновске обещают,что будет посолнечнее)оригинал сохранённая копия8 апреля 2013, 16:00alextachalovaв избранноеретвитответить"
"http://twitter.com/allintop/statuses/321230574356410368","2013-04-08","@AlexTachalova @nastachku ну у нас неделю назад было покруче :)@AlexTachalova @nastachku ну у нас неделю назад было покруче :)оригинал сохранённая копия8 апреля 2013, 15:58allintopв избранноеретвитответить"
"http://twitter.com/alexnosov/statuses/321229879133757441","2013-04-08","@rakotomancer Ненене! @nastachku ждёт меня. С новыми авиабилетами выступать лечу. Теперь UTair!@rakotomancer Ненене! @nastachku ждёт меня. С новыми авиабилетами выступать лечу. Теперь UTair!оригинал сохранённая копия8 апреля 2013, 15:55alexnosovв избранноеретвитответить"
"http://twitter.com/AlexTachalova/statuses/321229759675768833","2013-04-08","@allintop @nastachku Дело идет в гору в отличие от Питерской весны:) pic.twitter.com/r1KYYKFLqk@allintop @nastachku Дело идет в гору в отличие от Питерской весны:) pic.twitter.com/r1KYYKFLqkоригинал сохранённая копия8 апреля 2013, 15:55alextachalovaв избранноеретвитответить"
"http://twitter.com/allintop/statuses/321229194875002880","2013-04-08","@AlexTachalova @nastachku молодца :)@AlexTachalova @nastachku молодца :)оригинал сохранённая копия8 апреля 2013, 15:53allintopв избранноеретвитответить"
"http://twitter.com/AlexTachalova/statuses/321228964662226944","2013-04-08","Скоро выступать на @nastachku. Есть уже немного контента:) pic.twitter.com/IIGyPEEJ6QСкоро выступать на @nastachku. Есть уже немного контента:) pic.twitter.com/IIGyPEEJ6Qоригинал сохранённая копия8 апреля 2013, 15:52alextachalovaв избранноеретвитответить"
"http://twitter.com/alexnosov/statuses/321228471579836418","2013-04-08","@OneTwoTrip @ikozlov Ща забукаю и дам ) Полетите со мной #nastachku про SMM рассказывать?))@OneTwoTrip @ikozlov Ща забукаю и дам ) Полетите со мной #nastachku про SMM рассказывать?))оригинал сохранённая копия8 апреля 2013, 15:50alexnosovв избранноеретвитответить"
