link	date	content
http://vk.com/wall-36051360_181	2013-04-05 13:18:31 +0400	""
http://twitter.com/nastachku/statuses/320077144728403968	2013-04-05 11:35:12 +0400	"Сергей Егорушкин(<a href=""http://t.co/Nn6OubVG0j"">digly.ru</a>) расскажет об ошибках в электронной торговле и как не быть как все.<a href=""http://t.co/PsvUsBgIbz"">nastachku.ru</a> #nastachku"
http://twitter.com/MST_Digital/statuses/320068737497718784	2013-04-05 11:01:48 +0400	"Все три доклада MST в программе 2.0 на &quot;Стачке&quot; - Николай Фетюхин, Павел Мищенко, Евгения Корчагина #nastachku <a href=""http://t.co/8oYiXWJMSO"">nastachku.ru/user_lectures</a>"
http://twitter.com/MST_Digital/statuses/320067891494014976	2013-04-05 10:58:26 +0400	"До 12.00 голосуем за доклад нашей Евгении Корчагиной о бесплат.интернет-рекламе: <a href=""http://t.co/i9Ir4oTMpX"">bit.ly/12mjpie</a>  #nastachku <a href=""http://t.co/8oYiXWJMSO"">nastachku.ru/user_lectures</a>"
http://twitter.com/UlyanovskUI/statuses/319886697372471296	2013-04-04 22:58:26 +0400	"Более 60 докладчиков для более 2000 участников из более 40 городов в помещении с арендой более 700000 руб. <a href=""http://t.co/DlEFOIifdY"">nastachku.ru/users/new</a>"
http://twitter.com/anneta_i/statuses/319882038041796608	2013-04-04 22:39:55 +0400	"Мне нравится конференция СТАЧКА - 2013! <a href=""http://t.co/pk5X8dCak0"">nastachku.ru</a> #nastachku с помощью @nastachku"
http://twitter.com/SunTechniX/statuses/319853720370311168	2013-04-04 20:47:24 +0400	@vdv73rus думаю, что прямо после &quot;Стачки&quot; #nastachku
http://twitter.com/ArtemKulkov/statuses/319807075716833280	2013-04-04 17:42:03 +0400	"RT @MST_Digital: Друзья,помогите познакомить #nastachku с мега докладом @GEN_DIR: голосуйте <a href=""http://t.co/8oYiXWJMSO"">nastachku.ru/user_lectures</a> (шестой в списке)  <a href=""http://t.co/WhIxFL4jy7"">bit.ly/XRkI6e</a>"
http://twitter.com/OlegSilakov/statuses/319806611696783360	2013-04-04 17:40:12 +0400	RT @nastachku: Владимир Юнев (#Microsoft) расскажет #nastachku об облачной платформе Windows Azure для веб-разработчиков
http://twitter.com/nastachku/statuses/319799827330371585	2013-04-04 17:13:15 +0400	"Антон Кортунов (#Яндекс) Доклад: Big data: realtime хранилище данных <a href=""http://t.co/PsvUsBgIbz"">nastachku.ru</a> #nastachku #ulsk"
http://twitter.com/MST_Digital/statuses/319795028190953472	2013-04-04 16:54:10 +0400	"Друзья,помогите познакомить #nastachku с мега докладом @GEN_DIR: голосуйте <a href=""http://t.co/8oYiXWJMSO"">nastachku.ru/user_lectures</a> (шестой в списке)  <a href=""http://t.co/WhIxFL4jy7"">bit.ly/XRkI6e</a>"
http://twitter.com/subzey/statuses/319794926856568833	2013-04-04 16:53:46 +0400	На следующей неделе отбываю #nastachku в Ульяновск
http://twitter.com/GEN_DIR/statuses/319761169810325507	2013-04-04 14:39:38 +0400	"Обновил тезисы <a href=""http://t.co/T8U8oCI35E"">nastachku.ru/user_lectures</a> в своем докладе:) Не стесняемся, регестрируемся и голосуем:) <span><a href=""http://t.co/88NkpgO5H2"">fb.me/2NrDOKmpC</a></span>"
http://twitter.com/subzey/statuses/319760287270043648	2013-04-04 14:36:08 +0400	"<a href=""http://t.co/REnzr56IxO"">nastachku.ru/schedule</a> — чудесная табличка-расписание. Ни распечатать по-человечески, ни в эксель скопировать. Зачем верстать таблы дивами?"
